Time,#CO2,#Hum,#Temp
2019-06-05 01-00-03,461,28.3371,36.3489
2019-06-05 01-00-05,462,28.3554,36.3756
2019-06-05 01-00-07,462,28.2944,36.389
2019-06-05 01-00-09,461,28.2822,36.445
2019-06-05 01-00-13,461,28.2639,36.4611
2019-06-05 01-00-15,461,28.2318,36.4611
2019-06-05 01-00-17,461,28.186,36.4611
2019-06-05 01-00-19,461,28.1982,36.4183
2019-06-05 01-00-21,463,28.2455,36.4183
2019-06-05 01-00-23,462,28.2455,36.4183
2019-06-05 01-00-25,463,28.2623,36.4183
2019-06-05 01-00-27,462,28.2455,36.4183
2019-06-05 01-00-31,462,28.2303,36.4317
2019-06-05 01-00-33,461,28.2486,36.445
2019-06-05 01-00-35,461,28.2028,36.4744
2019-06-05 01-00-37,460,28.1723,36.4878
2019-06-05 01-00-39,461,28.1403,36.4878
2019-06-05 01-00-41,461,28.1433,36.5171
2019-06-05 01-00-43,461,28.1082,36.5305
2019-06-05 01-00-47,460,28.1616,36.5599
2019-06-05 01-00-49,461,28.0807,36.5599
2019-06-05 01-00-51,461,28.0304,36.5438
2019-06-05 01-00-53,460,28.035,36.5866
2019-06-05 01-00-55,461,28.0518,36.6026
2019-06-05 01-00-57,461,28.0029,36.5866
2019-06-05 01-00-59,461,28.0151,36.5438
2019-06-05 01-01-01,461,28.0472,36.5305
2019-06-05 01-01-05,462,28.1036,36.4744
2019-06-05 01-01-07,463,28.1815,36.4183
2019-06-05 01-01-09,463,28.2272,36.389
2019-06-05 01-01-11,464,28.2089,36.3623
2019-06-05 01-01-13,464,28.2547,36.3489
2019-06-05 01-01-15,464,28.3829,36.3195
2019-06-05 01-01-17,464,28.3173,36.2928
2019-06-05 01-01-21,463,28.3783,36.2635
2019-06-05 01-01-23,462,28.4134,36.2768
2019-06-05 01-01-25,462,28.4424,36.2501
2019-06-05 01-01-27,462,28.4592,36.2635
2019-06-05 01-01-29,461,28.4729,36.2367
2019-06-05 01-01-31,461,28.4454,36.2768
2019-06-05 01-01-33,460,28.4409,36.2207
2019-06-05 01-01-35,460,28.4912,36.2501
2019-06-05 01-01-39,460,28.4744,36.2501
2019-06-05 01-01-41,460,28.5049,36.2207
2019-06-05 01-01-43,459,28.5522,36.194
2019-06-05 01-01-45,458,28.5004,36.178
2019-06-05 01-01-47,458,28.4409,36.2207
2019-06-05 01-01-49,458,28.4866,36.194
2019-06-05 01-01-51,457,28.5156,36.178
2019-06-05 01-01-53,457,28.5614,36.1192
2019-06-05 01-01-57,457,28.5614,36.1059
2019-06-05 01-01-59,458,28.6209,36.0632
2019-06-05 01-02-01,458,28.6697,36.0365
2019-06-05 01-02-03,458,28.7155,36.0231
2019-06-05 01-02-05,458,28.7949,36.0071
2019-06-05 01-02-07,457,28.7613,36.0231
2019-06-05 01-02-09,457,28.7766,36.0071
2019-06-05 01-02-11,457,28.7949,36.0231
2019-06-05 01-02-15,457,28.7628,36.0498
2019-06-05 01-02-17,457,28.7811,36.0632
2019-06-05 01-02-19,457,28.7811,36.0632
2019-06-05 01-02-21,457,28.685,36.0632
2019-06-05 01-02-23,458,28.6377,36.0792
2019-06-05 01-02-25,458,28.6377,36.0632
2019-06-05 01-02-27,458,28.685,36.0498
2019-06-05 01-02-31,457,28.7292,35.9937
2019-06-05 01-02-33,457,28.7582,35.9937
2019-06-05 01-02-35,458,28.772,35.967
2019-06-05 01-02-37,458,28.8086,35.9804
2019-06-05 01-02-40,458,28.8361,35.9377
2019-06-05 01-02-42,458,28.8528,35.9377
2019-06-05 01-02-44,458,28.8986,35.9243
2019-06-05 01-02-46,458,28.8864,35.967
2019-06-05 01-02-50,459,28.9032,35.967
2019-06-05 01-02-52,458,28.8574,35.9937
2019-06-05 01-02-54,457,28.8483,36.0632
2019-06-05 01-02-56,457,28.7842,36.0925
2019-06-05 01-02-58,457,28.6789,36.1646
2019-06-05 01-03-00,457,28.6194,36.2367
2019-06-05 01-03-02,457,28.5095,36.2928
2019-06-05 01-03-04,457,28.4653,36.3329
2019-06-05 01-03-08,456,28.3737,36.4183
2019-06-05 01-03-10,457,28.2486,36.4611
2019-06-05 01-03-12,458,28.2028,36.4744
2019-06-05 01-03-14,458,28.1906,36.5171
2019-06-05 01-03-16,459,28.1067,36.4878
2019-06-05 01-03-18,460,28.1113,36.5438
2019-06-05 01-03-20,461,28.1082,36.5171
2019-06-05 01-03-22,462,28.0792,36.5438
2019-06-05 01-03-26,462,28.0655,36.5599
2019-06-05 01-03-28,463,28.0472,36.5438
2019-06-05 01-03-30,465,28.0792,36.5438
2019-06-05 01-03-32,466,28.0487,36.5732
2019-06-05 01-03-34,466,28.0029,36.5866
2019-06-05 01-03-36,467,28.0167,36.5599
2019-06-05 01-03-38,468,27.9831,36.5732
2019-06-05 01-03-42,467,28.0838,36.5866
2019-06-05 01-03-44,468,28.035,36.5866
2019-06-05 01-03-46,467,28.0487,36.5732
2019-06-05 01-03-48,467,28.0197,36.5866
2019-06-05 01-03-50,467,28.1113,36.5438
2019-06-05 01-03-52,467,28.0762,36.5171
2019-06-05 01-03-54,467,28.0472,36.5438
2019-06-05 01-03-56,467,28.0655,36.5599
2019-06-05 01-04-00,467,28.0792,36.5305
2019-06-05 01-04-02,468,28.1082,36.5171
2019-06-05 01-04-04,467,28.0899,36.4878
2019-06-05 01-04-06,467,28.1708,36.4611
2019-06-05 01-04-08,467,28.1494,36.405
2019-06-05 01-04-10,467,28.1799,36.389
2019-06-05 01-04-12,467,28.2898,36.3329
2019-06-05 01-04-14,467,28.3005,36.2928
2019-06-05 01-04-18,466,28.4149,36.2928
2019-06-05 01-04-20,465,28.3997,36.2928
2019-06-05 01-04-22,465,28.3493,36.3062
2019-06-05 01-04-24,465,28.3493,36.3062
2019-06-05 01-04-26,464,28.3813,36.3062
2019-06-05 01-04-28,464,28.3539,36.3489
2019-06-05 01-04-30,465,28.3356,36.3329
2019-06-05 01-04-32,465,28.3508,36.3329
2019-06-05 01-04-36,464,28.3646,36.3062
2019-06-05 01-04-38,465,28.3691,36.3489
2019-06-05 01-04-40,465,28.3676,36.3329
2019-06-05 01-04-42,465,28.3493,36.3062
2019-06-05 01-04-44,465,28.3829,36.3329
2019-06-05 01-04-46,465,28.3234,36.3623
2019-06-05 01-04-48,465,28.2776,36.389
2019-06-05 01-04-52,464,28.2578,36.3623
2019-06-05 01-04-54,464,28.2898,36.3489
2019-06-05 01-04-56,465,28.2898,36.3329
2019-06-05 01-04-58,465,28.3035,36.3062
2019-06-05 01-05-00,464,28.3493,36.2928
2019-06-05 01-05-02,464,28.363,36.2635
2019-06-05 01-05-04,464,28.4286,36.2635
2019-06-05 01-05-06,463,28.3966,36.2635
2019-06-05 01-05-10,464,28.4454,36.2635
2019-06-05 01-05-12,464,28.3951,36.2501
2019-06-05 01-05-14,463,28.4424,36.2501
2019-06-05 01-05-16,464,28.4592,36.2635
2019-06-05 01-05-18,464,28.4271,36.2501
2019-06-05 01-05-20,464,28.3951,36.2367
2019-06-05 01-05-22,464,28.5187,36.2074
2019-06-05 01-05-24,464,28.4546,36.194
2019-06-05 01-05-28,464,28.4241,36.2207
2019-06-05 01-05-30,463,28.4286,36.2635
2019-06-05 01-05-32,464,28.4271,36.2501
2019-06-05 01-05-34,464,28.4134,36.2768
2019-06-05 01-05-36,463,28.4607,36.2928
2019-06-05 01-05-38,463,28.3676,36.3329
2019-06-05 01-05-40,463,28.3401,36.3756
2019-06-05 01-05-44,463,28.2959,36.4183
2019-06-05 01-05-46,463,28.2181,36.4744
2019-06-05 01-05-48,463,28.1586,36.5171
2019-06-05 01-05-50,463,28.0807,36.5732
2019-06-05 01-05-52,463,28.067,36.5866
2019-06-05 01-05-54,464,27.9739,36.6453
2019-06-05 01-05-56,464,27.9099,36.6453
2019-06-05 01-05-58,466,27.8458,36.6453
2019-06-05 01-06-02,467,27.8931,36.6453
2019-06-05 01-06-04,467,27.9251,36.632
2019-06-05 01-06-06,468,27.861,36.6186
2019-06-05 01-06-08,470,27.9236,36.6186
2019-06-05 01-06-10,470,27.9251,36.6453
2019-06-05 01-06-12,471,27.9114,36.6587
2019-06-05 01-06-14,473,27.9434,36.6747
2019-06-05 01-06-16,473,27.9099,36.632
2019-06-05 01-06-20,473,27.9236,36.6186
2019-06-05 01-06-22,475,27.9099,36.632
2019-06-05 01-06-24,477,27.9373,36.5866
2019-06-05 01-06-26,476,27.948,36.5171
2019-06-05 01-06-28,476,28.0121,36.5171
2019-06-05 01-06-30,477,28.0441,36.5011
2019-06-05 01-06-32,476,28.0258,36.4878
2019-06-05 01-06-36,476,28.0441,36.5171
2019-06-05 01-06-38,475,28.0334,36.5599
2019-06-05 01-06-40,475,28.0167,36.5599
2019-06-05 01-06-42,474,28.0167,36.5732
2019-06-05 01-06-44,474,28.0014,36.5732
2019-06-05 01-06-46,474,27.9709,36.6186
2019-06-05 01-06-48,473,27.9236,36.6186
2019-06-05 01-06-50,474,27.9236,36.6026
2019-06-05 01-06-54,474,27.9694,36.5732
2019-06-05 01-06-56,474,27.9694,36.5866
2019-06-05 01-06-58,473,27.9343,36.5599
2019-06-05 01-07-00,473,27.9327,36.5171
2019-06-05 01-07-02,472,27.9617,36.5011
2019-06-05 01-07-04,472,28.0121,36.5011
2019-06-05 01-07-06,473,28.0884,36.4611
2019-06-05 01-07-08,474,28.1021,36.4183
2019-06-05 01-07-12,473,28.0838,36.389
2019-06-05 01-07-14,473,28.1769,36.3623
2019-06-05 01-07-16,473,28.2227,36.3329
2019-06-05 01-07-18,471,28.2684,36.2928
2019-06-05 01-07-20,471,28.299,36.2635
2019-06-05 01-07-22,470,28.3768,36.2501
2019-06-05 01-07-24,470,28.392,36.2207
2019-06-05 01-07-28,470,28.4378,36.194
2019-06-05 01-07-30,470,28.4363,36.1513
2019-06-05 01-07-32,470,28.5645,36.1646
2019-06-05 01-07-34,469,28.5141,36.1379
2019-06-05 01-07-36,469,28.5934,36.1379
2019-06-05 01-07-38,469,28.5294,36.1059
2019-06-05 01-07-40,469,28.4973,36.1379
2019-06-05 01-07-42,469,28.5294,36.1192
2019-06-05 01-07-46,468,28.5324,36.1379
2019-06-05 01-07-48,468,28.5324,36.1513
2019-06-05 01-07-50,468,28.5645,36.1513
2019-06-05 01-07-52,468,28.5019,36.2074
2019-06-05 01-07-54,467,28.5339,36.178
2019-06-05 01-07-56,468,28.5522,36.194
2019-06-05 01-07-58,466,28.5019,36.2074
2019-06-05 01-08-00,466,28.4729,36.2207
2019-06-05 01-08-04,466,28.4729,36.2207
2019-06-05 01-08-06,467,28.4698,36.2074
2019-06-05 01-08-08,467,28.4836,36.178
2019-06-05 01-08-10,467,28.4973,36.1513
2019-06-05 01-08-12,467,28.5156,36.178
2019-06-05 01-08-15,467,28.4866,36.2074
2019-06-05 01-08-17,467,28.4561,36.2367
2019-06-05 01-08-21,467,28.4454,36.2768
2019-06-05 01-08-23,466,28.3813,36.2928
2019-06-05 01-08-25,467,28.3493,36.3062
2019-06-05 01-08-27,466,28.3676,36.3329
2019-06-05 01-08-29,465,28.3508,36.3329
2019-06-05 01-08-31,465,28.3539,36.3623
2019-06-05 01-08-33,465,28.2776,36.405
2019-06-05 01-08-35,466,28.2318,36.445
2019-06-05 01-08-39,466,28.1403,36.4878
2019-06-05 01-08-41,466,28.1036,36.4744
2019-06-05 01-08-43,466,28.0762,36.5011
2019-06-05 01-08-45,467,28.0441,36.5011
2019-06-05 01-08-47,467,28.0746,36.4878
2019-06-05 01-08-49,467,28.0716,36.4611
2019-06-05 01-08-51,466,28.0533,36.4317
2019-06-05 01-08-53,467,28.0884,36.4611
2019-06-05 01-08-57,466,28.154,36.4611
2019-06-05 01-08-59,466,28.0746,36.4878
2019-06-05 01-09-01,467,28.0746,36.4878
2019-06-05 01-09-03,467,28.1387,36.4611
2019-06-05 01-09-05,468,28.1357,36.4317
2019-06-05 01-09-07,469,28.1158,36.4183
2019-06-05 01-09-09,469,28.1311,36.3756
2019-06-05 01-09-11,469,28.1311,36.3756
2019-06-05 01-09-15,469,28.1982,36.405
2019-06-05 01-09-17,469,28.1952,36.3756
2019-06-05 01-09-19,470,28.2089,36.3623
2019-06-05 01-09-21,470,28.2074,36.3329
2019-06-05 01-09-23,469,28.2211,36.2928
2019-06-05 01-09-25,470,28.3142,36.2635
2019-06-05 01-09-27,469,28.392,36.2074
2019-06-05 01-09-31,469,28.4363,36.1646
2019-06-05 01-09-33,468,28.4973,36.1379
2019-06-05 01-09-35,469,28.5477,36.1513
2019-06-05 01-09-37,468,28.5614,36.1192
2019-06-05 01-09-39,467,28.5507,36.1646
2019-06-05 01-09-41,467,28.5645,36.1646
2019-06-05 01-09-43,467,28.5156,36.1646
2019-06-05 01-09-45,467,28.5156,36.1646
2019-06-05 01-09-49,467,28.5156,36.178
2019-06-05 01-09-51,467,28.4836,36.178
2019-06-05 01-09-53,467,28.4637,36.1192
2019-06-05 01-09-55,467,28.4973,36.1379
