Time,#CO2,#Hum,#Temp
2019-05-31 01-00-03,431,16.806,34.1165
2019-05-31 01-00-05,432,16.8045,34.0871
2019-05-31 01-00-07,432,16.8228,34.1005
2019-05-31 01-00-09,432,16.8228,34.1005
2019-05-31 01-00-13,433,16.7908,34.1299
2019-05-31 01-00-15,433,16.7328,34.1005
2019-05-31 01-00-17,433,16.7725,34.1165
2019-05-31 01-00-19,433,16.806,34.1299
2019-05-31 01-00-21,433,16.7725,34.1299
2019-05-31 01-00-23,433,16.806,34.1299
2019-05-31 01-00-25,433,16.7511,34.1299
2019-05-31 01-00-27,433,16.7328,34.1165
2019-05-31 01-00-31,433,16.806,34.1005
2019-05-31 01-00-33,433,16.7877,34.0871
2019-05-31 01-00-35,434,16.8045,34.0871
2019-05-31 01-00-37,433,16.7862,34.0444
2019-05-31 01-00-39,433,16.8884,34.0177
2019-05-31 01-00-41,433,16.8701,34.0043
2019-05-31 01-00-43,434,16.8839,33.9616
2019-05-31 01-00-47,434,16.8686,33.9616
2019-05-31 01-00-49,434,16.9373,33.9189
2019-05-31 01-00-51,434,16.864,33.9189
2019-05-31 01-00-53,433,16.9876,33.9055
2019-05-31 01-00-55,433,16.9876,33.8895
2019-05-31 01-00-57,433,16.9708,33.9189
2019-05-31 01-00-59,432,16.9876,33.9055
2019-05-31 01-01-01,432,16.9556,33.9189
2019-05-31 01-01-05,432,16.9739,33.9483
2019-05-31 01-01-07,431,16.9388,33.9616
2019-05-31 01-01-09,431,16.8686,33.9883
2019-05-31 01-01-11,431,16.8884,34.0177
2019-05-31 01-01-13,431,16.8335,33.975
2019-05-31 01-01-15,431,16.8701,34.0177
2019-05-31 01-01-17,431,16.8701,34.0043
2019-05-31 01-01-21,432,16.8701,34.0043
2019-05-31 01-01-23,431,16.8686,33.9883
2019-05-31 01-01-25,432,16.7862,34.0444
2019-05-31 01-01-27,432,16.8732,34.0738
2019-05-31 01-01-29,432,16.8381,34.0871
2019-05-31 01-01-31,432,16.8045,34.0738
2019-05-31 01-01-33,432,16.7877,34.0871
2019-05-31 01-01-35,432,16.8747,34.0871
2019-05-31 01-01-39,432,16.8381,34.0871
2019-05-31 01-01-41,432,16.7831,34.0311
2019-05-31 01-01-43,432,16.8518,34.0043
2019-05-31 01-01-45,433,16.8503,33.975
2019-05-31 01-01-47,433,16.9006,33.9483
2019-05-31 01-01-49,433,16.9235,33.9883
2019-05-31 01-01-51,433,16.8686,33.9883
2019-05-31 01-01-55,434,16.9022,33.9616
2019-05-31 01-01-57,434,16.9388,33.9483
2019-05-31 01-01-59,434,16.9739,33.9323
2019-05-31 01-02-01,434,16.9373,33.9189
2019-05-31 01-02-03,434,17.0059,33.9189
2019-05-31 01-02-05,434,16.9342,33.8762
2019-05-31 01-02-07,434,16.9876,33.8895
2019-05-31 01-02-09,434,16.9708,33.8895
2019-05-31 01-02-13,434,16.951,33.8628
2019-05-31 01-02-15,434,17.0197,33.8495
2019-05-31 01-02-17,434,16.9876,33.8762
2019-05-31 01-02-19,434,17.0761,33.8895
2019-05-31 01-02-21,434,16.9876,33.9055
2019-05-31 01-02-23,433,16.9891,33.9189
2019-05-31 01-02-25,433,16.9708,33.9055
2019-05-31 01-02-29,433,16.9556,33.9189
2019-05-31 01-02-31,433,16.9388,33.9483
2019-05-31 01-02-33,433,16.9006,33.9483
2019-05-31 01-02-35,433,16.9891,33.9323
2019-05-31 01-02-37,434,16.9556,33.9483
2019-05-31 01-02-39,434,16.9708,33.9189
2019-05-31 01-02-42,434,16.9388,33.9483
2019-05-31 01-02-44,433,16.9556,33.9189
2019-05-31 01-02-48,433,16.9388,33.9483
2019-05-31 01-02-50,432,16.9388,33.9483
2019-05-31 01-02-52,432,16.9571,33.9616
2019-05-31 01-02-54,432,16.9022,33.975
2019-05-31 01-02-56,431,16.9388,33.975
2019-05-31 01-02-58,431,16.9235,33.975
