Time,#CO2,#Hum,#Temp
2019-06-12 01-00-02,449,22.9294,34.4984
2019-06-12 01-00-04,449,22.9477,34.5251
2019-06-12 01-00-06,449,22.9492,34.5544
2019-06-12 01-00-08,449,22.8989,34.5678
2019-06-12 01-00-10,449,22.8989,34.5945
2019-06-12 01-00-12,449,22.8668,34.5945
2019-06-12 01-00-14,449,22.8668,34.6239
2019-06-12 01-00-18,448,22.8165,34.6372
2019-06-12 01-00-20,448,22.8348,34.5811
2019-06-12 01-00-22,447,22.8653,34.6105
2019-06-12 01-00-24,448,22.8516,34.5811
2019-06-12 01-00-27,448,22.8485,34.5945
2019-06-12 01-00-29,448,22.8668,34.5811
2019-06-12 01-00-31,448,22.9019,34.5678
2019-06-12 01-00-33,448,22.8653,34.5251
2019-06-12 01-00-37,448,22.8973,34.5117
2019-06-12 01-00-39,448,22.9126,34.5117
2019-06-12 01-00-41,448,22.8973,34.5117
2019-06-12 01-00-43,448,22.8973,34.5384
2019-06-12 01-00-45,448,22.9492,34.5251
2019-06-12 01-00-47,448,22.9858,34.5251
2019-06-12 01-00-49,448,22.8973,34.5384
2019-06-12 01-00-51,448,22.9309,34.5117
2019-06-12 01-00-55,447,22.9477,34.5117
2019-06-12 01-00-57,447,22.9309,34.4984
2019-06-12 01-00-59,447,22.9675,34.4984
2019-06-12 01-01-01,447,22.9477,34.5117
2019-06-12 01-01-03,447,22.9675,34.469
2019-06-12 01-01-05,447,22.9263,34.4423
2019-06-12 01-01-07,447,23.0164,34.4129
2019-06-12 01-01-11,447,23.082,34.3862
2019-06-12 01-01-13,448,23.0637,34.3301
2019-06-12 01-01-15,448,23.1491,34.3141
2019-06-12 01-01-17,447,23.114,34.3301
2019-06-12 01-01-19,447,23.114,34.3568
2019-06-12 01-01-21,447,23.1689,34.3862
2019-06-12 01-01-23,446,23.1354,34.4263
2019-06-12 01-01-25,446,23.1003,34.4423
2019-06-12 01-01-29,446,23.1033,34.469
2019-06-12 01-01-31,446,23.0347,34.5117
2019-06-12 01-01-33,446,22.9858,34.4823
2019-06-12 01-01-35,446,22.966,34.4984
2019-06-12 01-01-37,446,22.9843,34.5117
2019-06-12 01-01-39,446,23.0026,34.5117
2019-06-12 01-01-41,446,22.9675,34.5117
2019-06-12 01-01-45,446,22.9477,34.5251
